k,statistic,draw,value
5,mean,1241,0.02222222222222222
5,mean,1242,0.02222222222222222
5,mean,1243,0.028888888888888895
5,mean,1244,0.017777777777777778
5,mean,1245,0.015555555555555555
5,mean,1246,0.013333333333333332
5,mean,1247,0.015555555555555555
5,mean,1248,0.024444444444444442
5,mean,1249,0.0022222222222222222
5,mean,1250,0.02222222222222222
5,mean,1251,0.026666666666666665
5,mean,1252,0.015555555555555555
5,mean,1253,0.013333333333333332
5,mean,1254,0.02222222222222222
5,mean,1255,0.015555555555555555
5,mean,1256,0.017777777777777778
5,mean,1257,0.02222222222222222
5,mean,1258,0.02888888888888889
5,mean,1259,0.026666666666666665
5,mean,1260,0.008888888888888889
5,mean,1261,0.008888888888888889
5,mean,1262,0.013333333333333332
5,mean,1263,0.017777777777777778
5,mean,1264,0.02888888888888889
5,mean,1265,0.011111111111111112
5,mean,1266,0.02888888888888889
5,mean,1267,0.024444444444444442
5,mean,1268,0.026666666666666672
5,mean,1269,0.011111111111111112
5,mean,1270,0.026666666666666665
5,mean,1271,0.017777777777777778
5,mean,1272,0.026666666666666665
5,mean,1273,0.011111111111111112
5,mean,1274,0.0022222222222222222
5,mean,1275,0.02222222222222222
5,mean,1276,0.019999999999999997
5,mean,1277,0.02222222222222222
5,mean,1278,0.017777777777777778
5,mean,1279,0.019999999999999997
5,mean,1280,0.015555555555555555
5,mean,1281,0.013333333333333332
5,mean,1282,0.031111111111111114
5,mean,1283,0.03333333333333334
5,mean,1284,0.02222222222222222
5,mean,1285,0.015555555555555555
5,mean,1286,0.02222222222222222
5,mean,1287,0.008888888888888889
5,mean,1288,0.028888888888888895
5,mean,1289,0.015555555555555555
5,mean,1290,0.02222222222222222
5,mean,1291,0.017777777777777778
5,mean,1292,0.03333333333333334
5,mean,1293,0.0044444444444444444
5,mean,1294,0.02222222222222222
5,mean,1295,0.02222222222222222
5,mean,1296,0.015555555555555555
5,mean,1297,0.019999999999999997
5,mean,1298,0.026666666666666665
5,mean,1299,0.017777777777777778
5,mean,1300,0.013333333333333332
5,mean,1301,0.024444444444444442
5,mean,1302,0.015555555555555555
5,mean,1303,0.019999999999999997
5,mean,1304,0.0044444444444444444
5,mean,1305,0.008888888888888889
5,mean,1306,0.006666666666666668
5,mean,1307,0.015555555555555555
5,mean,1308,0.011111111111111112
5,mean,1309,0.02222222222222222
5,mean,1310,0.017777777777777778
5,mean,1311,0.017777777777777778
5,mean,1312,0.02888888888888889
5,mean,1313,0.022222222222222223
5,mean,1314,0.03333333333333334
5,mean,1315,0.013333333333333332
5,mean,1316,0.0044444444444444444
5,mean,1317,0.019999999999999997
5,mean,1318,0.017777777777777778
5,mean,1319,0.019999999999999997
5,mean,1320,0.026666666666666665
5,mean,1321,0.026666666666666665
5,mean,1322,0.04000000000000001
5,mean,1323,0.017777777777777778
5,mean,1324,0.015555555555555555
5,mean,1325,0.03333333333333334
5,mean,1326,0.02888888888888889
5,mean,1327,0.011111111111111112
5,mean,1328,0.03333333333333334
5,mean,1329,0.024444444444444442
5,mean,1330,0.026666666666666665
5,mean,1331,0.006666666666666668
5,mean,1332,0.013333333333333332
5,mean,1333,0.019999999999999997
5,mean,1334,0.017777777777777778
5,mean,1335,0.013333333333333332
5,mean,1336,0.017777777777777778
5,mean,1337,0.024444444444444442
5,mean,1338,0.026666666666666665
5,mean,1339,0.024444444444444442
5,mean,1340,0.026666666666666665
5,mean,1341,0.02222222222222222
5,mean,1342,0.0044444444444444444
5,mean,1343,0.026666666666666665
5,mean,1344,0.03333333333333333
5,mean,1345,0.011111111111111112
5,mean,1346,0.017777777777777778
5,mean,1347,0.017777777777777778
5,mean,1348,0.006666666666666668
5,mean,1349,0.013333333333333332
5,mean,1350,0.04000000000000001
5,mean,1351,0.02888888888888889
5,mean,1352,0.02
5,mean,1353,0.015555555555555555
5,mean,1354,0.017777777777777778
5,mean,1355,0.011111111111111112
5,mean,1356,0.019999999999999997
5,mean,1357,0.008888888888888889
5,mean,1358,0.031111111111111114
5,mean,1359,0.019999999999999997
5,mean,1360,0.019999999999999997
5,mean,1361,0.017777777777777778
5,mean,1362,0.015555555555555555
5,mean,1363,0.026666666666666665
5,mean,1364,0.02888888888888889
5,mean,1365,0.013333333333333332
5,mean,1366,0.015555555555555555
5,mean,1367,0.017777777777777778
5,mean,1368,0.017777777777777778
5,mean,1369,0.022222222222222223
5,mean,1370,0.017777777777777778
5,mean,1371,0.02222222222222222
5,mean,1372,0.017777777777777778
5,mean,1373,0.017777777777777778
5,mean,1374,0.02222222222222222
5,mean,1375,0.024444444444444442
5,mean,1376,0.013333333333333332
5,mean,1377,0.02888888888888889
5,mean,1378,0.015555555555555555
5,mean,1379,0.006666666666666668
5,mean,1380,0.026666666666666665
5,mean,1381,0.03555555555555557
5,mean,1382,0.008888888888888889
5,mean,1383,0.024444444444444442
5,mean,1384,0.008888888888888889
5,mean,1385,0.013333333333333336
5,mean,1386,0.024444444444444442
5,mean,1387,0.006666666666666668
5,mean,1388,0.024444444444444442
5,mean,1389,0.015555555555555555
5,mean,1390,0.026666666666666665
5,mean,1391,0.019999999999999997
5,mean,1392,0.017777777777777778
5,mean,1393,0.024444444444444442
5,mean,1394,0.019999999999999997
5,mean,1395,0.013333333333333332
5,mean,1396,0.03555555555555556
5,mean,1397,0.028888888888888895
5,mean,1398,0.024444444444444442
5,mean,1399,0.013333333333333332
5,mean,1400,0.026666666666666665
5,mean,1401,0.02222222222222222
5,mean,1402,0.024444444444444442
5,mean,1403,0.02222222222222222
5,mean,1404,0.019999999999999997
5,mean,1405,0.013333333333333332
5,mean,1406,0.024444444444444442
5,mean,1407,0.024444444444444442
5,mean,1408,0.017777777777777778
5,mean,1409,0.015555555555555555
5,mean,1410,0.02222222222222222
5,mean,1411,0.019999999999999997
5,mean,1412,0.019999999999999997
5,mean,1413,0.013333333333333332
5,mean,1414,0.026666666666666665
5,mean,1415,0.019999999999999997
5,mean,1416,0.013333333333333332
5,mean,1417,0.02222222222222222
5,mean,1418,0.013333333333333332
5,mean,1419,0.019999999999999997
5,mean,1420,0.04444444444444447
5,mean,1421,0.026666666666666665
5,mean,1422,0.019999999999999997
5,mean,1423,0.02222222222222222
5,mean,1424,0.019999999999999997
5,mean,1425,0.026666666666666665
5,mean,1426,0.015555555555555555
5,mean,1427,0.024444444444444446
5,mean,1428,0.015555555555555555
5,mean,1429,0.026666666666666665
5,mean,1430,0.031111111111111114
5,mean,1431,0.017777777777777778
5,mean,1432,0.011111111111111112
5,mean,1433,0.024444444444444442
5,mean,1434,0.019999999999999997
5,mean,1435,0.006666666666666668
5,mean,1436,0.037777777777777785
5,mean,1437,0.019999999999999997
5,mean,1438,0.015555555555555555
5,mean,1439,0.02888888888888889
5,mean,1440,0.017777777777777778
5,mean,1441,0.024444444444444442
5,mean,1442,0.015555555555555555
5,mean,1443,0.013333333333333332
5,mean,1444,0.019999999999999997
5,mean,1445,0.015555555555555555
5,mean,1446,0.037777777777777785
5,mean,1447,0.02222222222222222
5,mean,1448,0.017777777777777778
5,mean,1449,0.019999999999999997
5,mean,1450,0.024444444444444442
5,mean,1451,0.013333333333333332
5,mean,1452,0.0044444444444444444
5,mean,1453,0.013333333333333332
5,mean,1454,0.008888888888888889
5,mean,1455,0.02222222222222222
5,mean,1456,0.037777777777777785
5,mean,1457,0.02888888888888889
5,mean,1458,0.026666666666666672
5,mean,1459,0.02888888888888889
5,mean,1460,0.008888888888888889
5,mean,1461,0.022222222222222223
5,mean,1462,0.015555555555555555
5,mean,1463,0.017777777777777778
5,mean,1464,0.013333333333333332
5,mean,1465,0.008888888888888889
5,mean,1466,0.028888888888888895
5,mean,1467,0.019999999999999997
5,mean,1468,0.011111111111111112
5,mean,1469,0.013333333333333332
5,mean,1470,0.013333333333333332
5,mean,1471,0.011111111111111112
5,mean,1472,0.02888888888888889
5,mean,1473,0.0022222222222222222
5,mean,1474,0.04
5,mean,1475,0.026666666666666665
5,mean,1476,0.019999999999999997
5,mean,1477,0.028888888888888895
5,mean,1478,0.008888888888888889
5,mean,1479,0.008888888888888889
5,mean,1480,0.03333333333333334
5,mean,1481,0.028888888888888884
5,mean,1482,0.04000000000000001
5,mean,1483,0.02222222222222222
5,mean,1484,0.04000000000000001
5,mean,1485,0.008888888888888889
5,mean,1486,0.0044444444444444444
5,mean,1487,0.008888888888888889
5,mean,1488,0.024444444444444442
5,mean,1489,0.02
5,mean,1490,0.011111111111111112
5,mean,1491,0.04444444444444445
5,mean,1492,0.017777777777777778
5,mean,1493,0.019999999999999997
5,mean,1494,0.006666666666666668
5,mean,1495,0.024444444444444442
5,mean,1496,0.008888888888888889
5,mean,1497,0.008888888888888889
5,mean,1498,0.02222222222222222
5,mean,1499,0.026666666666666672
5,mean,1500,0.015555555555555555
5,mean,1501,0.017777777777777778
5,mean,1502,0.006666666666666668
5,mean,1503,0.024444444444444442
5,mean,1504,0.019999999999999997
5,mean,1505,0.02222222222222222
5,mean,1506,0.015555555555555555
5,mean,1507,0.024444444444444442
5,mean,1508,0.03333333333333334
5,mean,1509,0.011111111111111112
5,mean,1510,0.026666666666666665
5,mean,1511,0.015555555555555555
5,mean,1512,0.017777777777777778
5,mean,1513,0.03111111111111112
5,mean,1514,0.017777777777777778
5,mean,1515,0.024444444444444442
5,mean,1516,0.017777777777777778
5,mean,1517,0.02888888888888889
5,mean,1518,0.026666666666666665
5,mean,1519,0.0
5,mean,1520,0.017777777777777778
5,mean,1521,0.013333333333333332
5,mean,1522,0.015555555555555557
5,mean,1523,0.024444444444444442
5,mean,1524,0.017777777777777778
5,mean,1525,0.03333333333333334
5,mean,1526,0.02222222222222222
5,mean,1527,0.006666666666666668
5,mean,1528,0.02222222222222222
5,mean,1529,0.02888888888888889
5,mean,1530,0.019999999999999997
5,mean,1531,0.019999999999999997
5,mean,1532,0.011111111111111112
5,mean,1533,0.02222222222222222
5,mean,1534,0.031111111111111114
5,mean,1535,0.03555555555555556
5,mean,1536,0.017777777777777778
5,mean,1537,0.024444444444444442
5,mean,1538,0.026666666666666665
5,mean,1539,0.026666666666666665
5,mean,1540,0.024444444444444453
5,mean,1541,0.022222222222222223
5,mean,1542,0.02
5,mean,1543,0.006666666666666668
5,mean,1544,0.013333333333333332
5,mean,1545,0.013333333333333332
5,mean,1546,0.015555555555555555
5,mean,1547,0.026666666666666665
5,mean,1548,0.03333333333333334
5,mean,1549,0.02222222222222222
5,mean,1550,0.019999999999999997
5,mean,1551,0.015555555555555555
5,mean,1552,0.019999999999999997
5,mean,1553,0.015555555555555555
5,mean,1554,0.03111111111111112
5,mean,1555,0.02888888888888889
5,mean,1556,0.02888888888888889
5,mean,1557,0.013333333333333332
5,mean,1558,0.02222222222222222
5,mean,1559,0.019999999999999997
5,mean,1560,0.02222222222222222
5,mean,1561,0.017777777777777778
5,mean,1562,0.02222222222222222
5,mean,1563,0.017777777777777778
5,mean,1564,0.015555555555555555
5,mean,1565,0.02222222222222222
5,mean,1566,0.035555555555555556
5,mean,1567,0.017777777777777778
5,mean,1568,0.006666666666666668
5,mean,1569,0.011111111111111112
5,mean,1570,0.026666666666666665
5,mean,1571,0.026666666666666665
5,mean,1572,0.019999999999999997
5,mean,1573,0.011111111111111112
5,mean,1574,0.015555555555555555
5,mean,1575,0.026666666666666665
5,mean,1576,0.02888888888888889
5,mean,1577,0.019999999999999997
5,mean,1578,0.006666666666666668
5,mean,1579,0.019999999999999997
5,mean,1580,0.019999999999999997
5,mean,1581,0.024444444444444442
5,mean,1582,0.019999999999999997
5,mean,1583,0.008888888888888889
5,mean,1584,0.017777777777777778
5,mean,1585,0.017777777777777778
5,mean,1586,0.013333333333333332
5,mean,1587,0.008888888888888889
5,mean,1588,0.013333333333333332
5,mean,1589,0.026666666666666665
5,mean,1590,0.02
5,mean,1591,0.031111111111111114
5,mean,1592,0.017777777777777778
5,mean,1593,0.017777777777777778
5,mean,1594,0.013333333333333332
5,mean,1595,0.026666666666666665
5,mean,1596,0.008888888888888889
5,mean,1597,0.015555555555555555
5,mean,1598,0.019999999999999997
5,mean,1599,0.013333333333333332
5,mean,1600,0.015555555555555555
5,mean,1601,0.02888888888888889
5,mean,1602,0.02222222222222222
5,mean,1603,0.013333333333333332
5,mean,1604,0.02222222222222222
5,mean,1605,0.011111111111111112
5,mean,1606,0.013333333333333332
5,mean,1607,0.017777777777777778
5,mean,1608,0.024444444444444442
5,mean,1609,0.026666666666666665
5,mean,1610,0.024444444444444442
5,mean,1611,0.019999999999999997
5,mean,1612,0.03777777777777779
5,mean,1613,0.024444444444444442
5,mean,1614,0.019999999999999997
5,mean,1615,0.03333333333333334
5,mean,1616,0.013333333333333332
5,mean,1617,0.024444444444444442
5,mean,1618,0.04000000000000001
5,mean,1619,0.013333333333333332
5,mean,1620,0.019999999999999997
5,mean,1621,0.02
5,mean,1622,0.024444444444444442
5,mean,1623,0.011111111111111112
5,mean,1624,0.013333333333333332
5,mean,1625,0.008888888888888889
5,mean,1626,0.02888888888888889
5,mean,1627,0.011111111111111112
5,mean,1628,0.031111111111111114
5,mean,1629,0.019999999999999997
5,mean,1630,0.008888888888888889
5,mean,1631,0.02222222222222222
5,mean,1632,0.019999999999999997
5,mean,1633,0.019999999999999997
5,mean,1634,0.026666666666666665
5,mean,1635,0.017777777777777778
5,mean,1636,0.024444444444444446
5,mean,1637,0.02222222222222222
5,mean,1638,0.015555555555555555
5,mean,1639,0.017777777777777778
5,mean,1640,0.008888888888888889
5,mean,1641,0.031111111111111114
5,mean,1642,0.011111111111111112
5,mean,1643,0.02888888888888889
5,mean,1644,0.015555555555555555
5,mean,1645,0.008888888888888889
5,mean,1646,0.015555555555555555
5,mean,1647,0.017777777777777778
5,mean,1648,0.035555555555555556
5,mean,1649,0.024444444444444442
5,mean,1650,0.02222222222222222
5,mean,1651,0.03555555555555556
5,mean,1652,0.017777777777777778
5,mean,1653,0.019999999999999997
5,mean,1654,0.02888888888888889
5,mean,1655,0.017777777777777778
5,mean,1656,0.031111111111111114
5,mean,1657,0.03777777777777778
5,mean,1658,0.019999999999999997
5,mean,1659,0.017777777777777778
5,mean,1660,0.024444444444444442
5,mean,1661,0.03333333333333334
5,mean,1662,0.015555555555555555
5,mean,1663,0.017777777777777778
5,mean,1664,0.019999999999999997
5,mean,1665,0.017777777777777778
5,mean,1666,0.019999999999999997
5,mean,1667,0.024444444444444442
5,mean,1668,0.02222222222222222
5,mean,1669,0.019999999999999997
5,mean,1670,0.015555555555555555
5,mean,1671,0.015555555555555555
5,mean,1672,0.013333333333333332
5,mean,1673,0.017777777777777778
5,mean,1674,0.03555555555555556
5,mean,1675,0.019999999999999997
5,mean,1676,0.031111111111111114
5,mean,1677,0.02222222222222222
5,mean,1678,0.017777777777777778
5,mean,1679,0.026666666666666665
5,mean,1680,0.015555555555555555
5,mean,1681,0.019999999999999997
5,mean,1682,0.031111111111111114
5,mean,1683,0.017777777777777778
5,mean,1684,0.019999999999999997
5,mean,1685,0.02888888888888889
5,mean,1686,0.024444444444444442
5,mean,1687,0.026666666666666665
5,mean,1688,0.013333333333333332
5,mean,1689,0.024444444444444442
5,mean,1690,0.019999999999999997
5,mean,1691,0.026666666666666665
5,mean,1692,0.026666666666666665
5,mean,1693,0.048888888888888905
5,mean,1694,0.046666666666666676
5,mean,1695,0.013333333333333332
5,mean,1696,0.015555555555555555
5,mean,1697,0.024444444444444442
5,mean,1698,0.006666666666666668
5,mean,1699,0.017777777777777778
5,mean,1700,0.017777777777777778
5,mean,1701,0.024444444444444442
5,mean,1702,0.02888888888888889
5,mean,1703,0.013333333333333332
5,mean,1704,0.02888888888888889
5,mean,1705,0.02222222222222222
5,mean,1706,0.008888888888888889
5,mean,1707,0.013333333333333332
5,mean,1708,0.024444444444444446
5,mean,1709,0.015555555555555555
5,mean,1710,0.019999999999999997
5,mean,1711,0.02222222222222222
5,mean,1712,0.015555555555555555
5,mean,1713,0.024444444444444442
5,mean,1714,0.017777777777777778
5,mean,1715,0.024444444444444442
5,mean,1716,0.019999999999999997
5,mean,1717,0.04444444444444445
5,mean,1718,0.017777777777777778
5,mean,1719,0.02222222222222222
5,mean,1720,0.02222222222222222
5,mean,1721,0.015555555555555555
5,mean,1722,0.015555555555555555
5,mean,1723,0.02222222222222222
5,mean,1724,0.011111111111111112
5,mean,1725,0.03333333333333334
5,mean,1726,0.017777777777777778
5,mean,1727,0.03333333333333334
5,mean,1728,0.026666666666666665
5,mean,1729,0.031111111111111114
5,mean,1730,0.015555555555555555
5,mean,1731,0.008888888888888889
5,mean,1732,0.0044444444444444444
5,mean,1733,0.019999999999999997
5,mean,1734,0.02888888888888889
5,mean,1735,0.019999999999999997
5,mean,1736,0.026666666666666665
5,mean,1737,0.008888888888888889
5,mean,1738,0.02
5,mean,1739,0.013333333333333332
5,mean,1740,0.02888888888888889
5,mean,1741,0.017777777777777778
5,mean,1742,0.015555555555555555
5,mean,1743,0.03333333333333334
5,mean,1744,0.013333333333333332
5,mean,1745,0.024444444444444442
5,mean,1746,0.019999999999999997
5,mean,1747,0.03333333333333333
5,mean,1748,0.013333333333333332
5,mean,1749,0.019999999999999997
5,mean,1750,0.02888888888888889
5,mean,1751,0.024444444444444442
5,mean,1752,0.026666666666666665
5,mean,1753,0.031111111111111114
5,mean,1754,0.013333333333333332
5,mean,1755,0.05333333333333336
5,mean,1756,0.031111111111111114
5,mean,1757,0.013333333333333332
5,mean,1758,0.015555555555555555
5,mean,1759,0.011111111111111112
5,mean,1760,0.011111111111111112
5,mean,1761,0.017777777777777778
5,mean,1762,0.024444444444444442
5,mean,1763,0.022222222222222223
5,mean,1764,0.022222222222222223
5,mean,1765,0.02222222222222222
5,mean,1766,0.02222222222222222
5,mean,1767,0.03555555555555556
5,mean,1768,0.026666666666666672
5,mean,1769,0.03777777777777779
5,mean,1770,0.03333333333333334
5,mean,1771,0.019999999999999997
5,mean,1772,0.024444444444444442
5,mean,1773,0.024444444444444442
5,mean,1774,0.019999999999999997
5,mean,1775,0.017777777777777778
5,mean,1776,0.03555555555555556
5,mean,1777,0.017777777777777778
5,mean,1778,0.017777777777777778
5,mean,1779,0.026666666666666665
5,mean,1780,0.024444444444444442
5,mean,1781,0.02222222222222222
5,mean,1782,0.013333333333333332
5,mean,1783,0.019999999999999997
5,mean,1784,0.008888888888888889
5,mean,1785,0.03555555555555556
5,mean,1786,0.019999999999999997
5,mean,1787,0.006666666666666668
5,mean,1788,0.017777777777777778
5,mean,1789,0.019999999999999997
5,mean,1790,0.024444444444444442
5,mean,1791,0.019999999999999997
5,mean,1792,0.026666666666666665
5,mean,1793,0.015555555555555555
5,mean,1794,0.017777777777777778
5,mean,1795,0.02222222222222222
5,mean,1796,0.02
5,mean,1797,0.03111111111111112
5,mean,1798,0.017777777777777778
5,mean,1799,0.015555555555555555
5,mean,1800,0.019999999999999997
5,mean,1801,0.024444444444444446
5,mean,1802,0.024444444444444442
5,mean,1803,0.028888888888888884
5,mean,1804,0.008888888888888889
5,mean,1805,0.017777777777777778
5,mean,1806,0.017777777777777778
5,mean,1807,0.02222222222222222
5,mean,1808,0.017777777777777778
5,mean,1809,0.019999999999999997
5,mean,1810,0.011111111111111112
5,mean,1811,0.040000000000000015
5,mean,1812,0.019999999999999997
5,mean,1813,0.02222222222222222
5,mean,1814,0.006666666666666668
5,mean,1815,0.011111111111111112
5,mean,1816,0.011111111111111112
5,mean,1817,0.026666666666666665
5,mean,1818,0.017777777777777778
5,mean,1819,0.026666666666666665
5,mean,1820,0.026666666666666665
5,mean,1821,0.02222222222222222
5,mean,1822,0.02888888888888889
5,mean,1823,0.031111111111111114
5,mean,1824,0.02888888888888889
5,mean,1825,0.015555555555555555
5,mean,1826,0.024444444444444442
5,mean,1827,0.013333333333333332
5,mean,1828,0.015555555555555555
5,mean,1829,0.017777777777777778
5,mean,1830,0.02
5,mean,1831,0.024444444444444442
5,mean,1832,0.017777777777777778
5,mean,1833,0.017777777777777778
5,mean,1834,0.02222222222222222
5,mean,1835,0.017777777777777778
5,mean,1836,0.026666666666666665
5,mean,1837,0.011111111111111112
5,mean,1838,0.024444444444444442
5,mean,1839,0.017777777777777778
5,mean,1840,0.017777777777777778
5,mean,1841,0.017777777777777778
5,mean,1842,0.026666666666666665
5,mean,1843,0.006666666666666668
5,mean,1844,0.02222222222222222
5,mean,1845,0.011111111111111112
5,mean,1846,0.02888888888888889
5,mean,1847,0.03333333333333334
5,mean,1848,0.017777777777777778
5,mean,1849,0.02
5,mean,1850,0.024444444444444442
5,mean,1851,0.017777777777777778
5,mean,1852,0.037777777777777785
5,mean,1853,0.015555555555555555
5,mean,1854,0.0044444444444444444
5,mean,1855,0.026666666666666665
5,mean,1856,0.006666666666666668
5,mean,1857,0.02222222222222222
5,mean,1858,0.019999999999999997
5,mean,1859,0.008888888888888889
5,mean,1860,0.02222222222222222
5,mean,1861,0.026666666666666665
5,mean,1862,0.037777777777777785
5,mean,1863,0.011111111111111112
5,mean,1864,0.02222222222222222
5,mean,1865,0.024444444444444442
5,mean,1866,0.04000000000000001
5,mean,1867,0.011111111111111112
5,mean,1868,0.017777777777777778
5,mean,1869,0.031111111111111114
5,mean,1870,0.006666666666666668
5,mean,1871,0.015555555555555555
5,mean,1872,0.03333333333333334
5,mean,1873,0.02222222222222222
5,mean,1874,0.02888888888888889
5,mean,1875,0.026666666666666665
5,mean,1876,0.015555555555555555
5,mean,1877,0.017777777777777778
5,mean,1878,0.03111111111111112
5,mean,1879,0.013333333333333332
5,mean,1880,0.0044444444444444444
5,mean,1881,0.02222222222222222
5,mean,1882,0.017777777777777778
5,mean,1883,0.0288888888888889
5,mean,1884,0.017777777777777778
5,mean,1885,0.013333333333333332
5,mean,1886,0.011111111111111112
5,mean,1887,0.031111111111111114
5,mean,1888,0.024444444444444442
5,mean,1889,0.028888888888888895
5,mean,1890,0.008888888888888889
5,mean,1891,0.015555555555555555
5,mean,1892,0.019999999999999997
5,mean,1893,0.024444444444444446
5,mean,1894,0.02888888888888889
5,mean,1895,0.013333333333333332
5,mean,1896,0.02222222222222222
5,mean,1897,0.026666666666666665
5,mean,1898,0.02888888888888889
5,mean,1899,0.02222222222222222
5,mean,1900,0.048888888888888905
5,mean,1901,0.02222222222222222
5,mean,1902,0.026666666666666665
5,mean,1903,0.017777777777777778
5,mean,1904,0.024444444444444442
5,mean,1905,0.024444444444444446
5,mean,1906,0.02222222222222222
5,mean,1907,0.026666666666666665
5,mean,1908,0.017777777777777778
5,mean,1909,0.019999999999999997
5,mean,1910,0.03333333333333334
5,mean,1911,0.017777777777777778
5,mean,1912,0.028888888888888895
5,mean,1913,0.04444444444444445
5,mean,1914,0.026666666666666665
5,mean,1915,0.024444444444444442
5,mean,1916,0.03555555555555556
5,mean,1917,0.037777777777777785
5,mean,1918,0.015555555555555555
5,mean,1919,0.031111111111111114
5,mean,1920,0.02222222222222222
5,mean,1921,0.013333333333333332
5,mean,1922,0.02888888888888889
5,mean,1923,0.013333333333333332
5,mean,1924,0.017777777777777778
5,mean,1925,0.015555555555555555
5,mean,1926,0.015555555555555555
5,mean,1927,0.026666666666666665
5,mean,1928,0.026666666666666665
5,mean,1929,0.026666666666666665
5,mean,1930,0.011111111111111112
5,mean,1931,0.017777777777777778
5,mean,1932,0.013333333333333332
5,mean,1933,0.024444444444444446
5,mean,1934,0.03333333333333334
5,mean,1935,0.026666666666666665
5,mean,1936,0.026666666666666665
5,mean,1937,0.017777777777777778
5,mean,1938,0.026666666666666665
5,mean,1939,0.02222222222222222
5,mean,1940,0.03333333333333334
5,mean,1941,0.03333333333333333
5,mean,1942,0.008888888888888889
5,mean,1943,0.015555555555555555
5,mean,1944,0.02222222222222222
5,mean,1945,0.017777777777777778
5,mean,1946,0.015555555555555555
5,mean,1947,0.013333333333333332
5,mean,1948,0.019999999999999997
5,mean,1949,0.0022222222222222222
5,mean,1950,0.02888888888888889
5,mean,1951,0.013333333333333332
5,mean,1952,0.019999999999999997
5,mean,1953,0.02888888888888889
5,mean,1954,0.011111111111111112
5,mean,1955,0.02222222222222222
5,mean,1956,0.017777777777777778
5,mean,1957,0.02888888888888889
5,mean,1958,0.019999999999999997
5,mean,1959,0.02222222222222222
5,mean,1960,0.026666666666666665
5,mean,1961,0.024444444444444442
5,mean,1962,0.015555555555555555
5,mean,1963,0.02222222222222222
5,mean,1964,0.017777777777777778
5,mean,1965,0.017777777777777778
5,mean,1966,0.019999999999999997
5,mean,1967,0.015555555555555555
5,mean,1968,0.015555555555555555
5,mean,1969,0.017777777777777778
5,mean,1970,0.019999999999999997
5,mean,1971,0.017777777777777778
5,mean,1972,0.015555555555555555
5,mean,1973,0.02888888888888889
5,mean,1974,0.02888888888888889
5,mean,1975,0.019999999999999997
5,mean,1976,0.031111111111111114
5,mean,1977,0.02
5,mean,1978,0.02888888888888889
5,mean,1979,0.02222222222222222
5,mean,1980,0.019999999999999997
5,mean,1981,0.019999999999999997
5,mean,1982,0.017777777777777778
5,mean,1983,0.006666666666666668
5,mean,1984,0.017777777777777778
5,mean,1985,0.024444444444444442
5,mean,1986,0.017777777777777778
5,mean,1987,0.013333333333333332
5,mean,1988,0.019999999999999997
5,mean,1989,0.013333333333333332
5,mean,1990,0.019999999999999997
5,mean,1991,0.02888888888888889
5,mean,1992,0.013333333333333332
5,mean,1993,0.0022222222222222222
5,mean,1994,0.03333333333333334
5,mean,1995,0.015555555555555555
5,mean,1996,0.013333333333333332
5,mean,1997,0.031111111111111114
5,mean,1998,0.024444444444444442
5,mean,1999,0.006666666666666668
5,hits,0,12
5,hits,1,7
5,hits,2,6
5,hits,3,7
5,hits,4,15
5,hits,5,5
5,hits,6,12
5,hits,7,11
5,hits,8,8
5,hits,9,15
5,hits,10,9
5,hits,11,11
5,hits,12,9
5,hits,13,8
5,hits,14,6
5,hits,15,13
5,hits,16,2
5,hits,17,4
5,hits,18,4
5,hits,19,11
5,hits,20,12
5,hits,21,2
5,hits,22,7
5,hits,23,5
5,hits,24,13
5,hits,25,12
5,hits,26,6
5,hits,27,14
5,hits,28,13
5,hits,29,14
5,hits,30,9
5,hits,31,10
5,hits,32,4
5,hits,33,15
5,hits,34,9
5,hits,35,5
5,hits,36,11
5,hits,37,12
5,hits,38,12
5,hits,39,15
5,hits,40,10
5,hits,41,7
5,hits,42,11
5,hits,43,5
5,hits,44,12
5,hits,45,7
5,hits,46,9
5,hits,47,15
5,hits,48,11
5,hits,49,11
5,hits,50,6
5,hits,51,8
5,hits,52,12
5,hits,53,8
5,hits,54,14
5,hits,55,12
5,hits,56,13
5,hits,57,6
5,hits,58,9
5,hits,59,12
5,hits,60,8
5,hits,61,15
5,hits,62,9
5,hits,63,9
5,hits,64,13
5,hits,65,8
5,hits,66,4
5,hits,67,9
5,hits,68,7
5,hits,69,13
5,hits,70,11
5,hits,71,6
5,hits,72,20
5,hits,73,5
5,hits,74,9
5,hits,75,14
5,hits,76,11
5,hits,77,10
5,hits,78,8
5,hits,79,4
5,hits,80,4
5,hits,81,10
5,hits,82,9
5,hits,83,13
5,hits,84,11
5,hits,85,9
5,hits,86,13
5,hits,87,9
5,hits,88,18
5,hits,89,6
5,hits,90,4
5,hits,91,5
5,hits,92,15
5,hits,93,7
5,hits,94,8
5,hits,95,9
5,hits,96,17
5,hits,97,6
5,hits,98,18
5,hits,99,11
5,hits,100,8
5,hits,101,4
5,hits,102,8
5,hits,103,3
5,hits,104,9
5,hits,105,17
5,hits,106,14
5,hits,107,11
5,hits,108,9
5,hits,109,8
5,hits,110,11
5,hits,111,7
5,hits,112,11
5,hits,113,8
5,hits,114,3
5,hits,115,13
5,hits,116,8
5,hits,117,12
5,hits,118,13
5,hits,119,9
5,hits,120,9
5,hits,121,8
5,hits,122,3
5,hits,123,10
5,hits,124,13
