doc,verdict,reason,n_multiples,n_oips,multiple,oip,computed_answer,multiple_quote,oip_quote,window_chars
1529113_000121390024057583.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1529113_000121390024069181.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1533743_000149315218008107.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1534287_000119312513148318.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1538716_000119312519245313.txt,EXCLUDE,"2 distinct multiples stated (1.0, 2.0) - which series is meant is ambiguous from the window",2,8,—,—,—,,,0
1543151_000095012319002820.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1545447_0001493152-15-000185.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1549044_000154904412000001.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1549084_000114420414005076.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1550518_000142488415000185.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1554818_0001683168-20-004281.txt,EXCLUDE,an original issue price is stated but no liquidation multiple,0,4,—,—,—,,,0
1556226_000147793215001592.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1556898_000119312517274422.txt,EXCLUDE,"wrong semantic role: participation cap - the phrase appears, but the clause is not a liquidation preference amount",1,1,2.00,0.250000,0.500000,two times the Original Issue Price,Original Issue Price ” shall mean $0.25,1024
1558569_0001104659-20-141041.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1566826_000121390025046512.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1568139_000110465919068692.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1568194_000119312522082723.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1580149_0001520138-21-000249.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1585521_000119312519083351.txt,EXCLUDE,an original issue price is stated but no liquidation multiple,0,1,—,—,—,,,0
1590496_000147793217002282.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1592379_0000950123-14-000583.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1592379_0001193125-14-132000.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1594864_0001193125-15-373451.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1604950_000119312517316695.txt,EXCLUDE,an original issue price is stated but no liquidation multiple,0,1,—,—,—,,,0
1614556_0001683168-20-002765.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1620179_000104746918002690.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1625278_000162828021020344.txt,EXCLUDE,"wrong semantic role: IPO / conversion threshold - the phrase appears, but the clause is not a liquidation preference amount",1,1,2.00,8.979600,17.959200,two times the original issue price,original issue price shall mean $8.97960,1024
1627480_000121390015005091.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1657493_000121390021028831.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1660280_000095012318006158.txt,EXCLUDE,an original issue price is stated but no liquidation multiple,0,3,—,—,—,,,0
1661460_000119312523020421.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1662574_000168316821002256.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1671858_000119312522280241.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1683145_000121465917003720.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1704760_000121390022009601.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1713832_000143774923000961.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1722271_000091205720000111.txt,EXCLUDE,"wrong semantic role: maximum participation amount - the phrase appears, but the clause is not a liquidation preference amount",1,1,3.00,0.277100,0.831300,three (3) times the Original Issue Price,"Original Issue Price ” shall mean (i) with respect to the Series Seed Preferred Stock, $0.27710",1030
1725057_0001193125-18-125107.txt,EXCLUDE,an original issue price is stated but no liquidation multiple,0,1,—,—,—,,,0
1725255_000110465920135025.txt,EXCLUDE,an original issue price is stated but no liquidation multiple,0,1,—,—,—,,,0
1740332_0001193125-18-325486.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1752234_000114420418064195.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1756708_000095012319000512.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1758882_0001539497-19-000404.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1777274_000121390020033888.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1781983_000104746919005375.txt,EXCLUDE,"3 distinct original issue prices stated ($10.67341, $18.97836, $23.18625) - multi-series document, the pairing is ambiguous",1,3,—,—,—,,,0
1794515_000179451521000061.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1800315_000095012320009492.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1805521_000121390023008231.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1811623_000110465922070160.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1821160_000119312520261446.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1821951_000121390022000982.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1830043_000095017023005080.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1838987_000121390024014892.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1840425_0001193125-23-278858.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1840425_0001193125-24-283685.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1840425_0001213900-25-016100.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1851491_000157587226000442.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1851491_000157587226000456.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1851562_000095012321004252.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1879403_000157587223000626.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1880343_000121390024024359.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1883085_000188308524000060.txt,EXCLUDE,a liquidation multiple is stated but no dollar original issue price,1,0,—,—,—,,,0
1883085_000188308525000050.txt,EXCLUDE,a liquidation multiple is stated but no dollar original issue price,1,0,—,—,—,,,0
1883085_000188308526000018.txt,EXCLUDE,a liquidation multiple is stated but no dollar original issue price,1,0,—,—,—,,,0
1885768_000119312522139054.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1888780_000157587222000105.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1889123_000121390025014354.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1900520_000121390024095442.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1904616_000121390023031361.txt,EXCLUDE,a liquidation multiple is stated but no dollar original issue price,1,0,—,—,—,,,0
1937891_000149315226027213.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1978238_000106299324015848.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
2010788_000149315224005725.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
2036444_000121390025123767.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
2084032_000121390026025748.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
20947_0000040779-09-000016.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
225501_0000909012-02-000032.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
25598_0000025598-09-000034.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
25600_0000025600-09-000029.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
29915_0000947871-09-000310.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
315545_000149315224049571.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
316206_000119312514065122.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
317788_000114420415017108.txt,EXCLUDE,"2 distinct original issue prices stated ($0.001, $1.0) - multi-series document, the pairing is ambiguous",1,2,—,—,—,,,0
31791_000003179124000004.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
319458_000143774924026112.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
33113_000089322007002969.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
56701_0000950134-05-018501.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
6383_0000006383-05-000002.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
66649_000110465914075598.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
727273_000121390024020294.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
732834_000095017023003794.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
732834_000095017025025741.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
744452_000114420419039187.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
744962_000114420408037171.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
745788_000114420408016648.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
746210_000121390023025877.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
746210_000143774926019366.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
752902_0001047469-11-003737.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
752902_0001047469-11-006065.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
763901_000095012310045398.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
773910_0000950123-10-059395.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
778164_0001019687-14-002423.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
783005_000095012305006344.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
783454_000091142001500061.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
792861_0001021408-02-002914.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
792861_0001021408-02-009196.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
805326_000095012310080625.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
821616_000104746904037831.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
825411_0001140361-14-026850.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
825411_0001140361-14-029680.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
828146_000110465921129281.txt,EXCLUDE,an original issue price is stated but no liquidation multiple,0,2,—,—,—,,,0
828750_000095012311054496.txt,EXCLUDE,a liquidation multiple is stated but no dollar original issue price,1,0,—,—,—,,,0
837852_000110465921011524.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
842010_000095013507006022.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
864839_000118518516005112.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
866121_000095015714000702.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
877931_000119312508100740.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
878720_000089843001500356.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
880562_0001206774-11-001147.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
890491_000095015712000191.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
890491_000095015712000592.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
890491_000119312513305833.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
890923_000106880004000015.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
897078_000149315220015070.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
907654_000119312504158865.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
908311_000090831122000067.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
908311_000110465916149600.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
908311_000110465916152458.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
908311_000110465920009338.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
912562_000091256215000002.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
914025_0001140361-22-011290.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
918541_000091854123000086.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
921313_0000950134-06-023243.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
932699_000093269916000092.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
943184_000114420407041243.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
946486_000114036115000122.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
94784_000119312503094870.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
a06-16433_18k_htm.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
a07-20287_18k_htm.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
a08-6544_18k_htm.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
a10-15103_1ex99d1_htm.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
actelis.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
actelis_body.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
actelis_ex.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
annaslinens.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
apsi_1012g.htm.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
apsi_1012ga1.htm.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
aquapower_i10k-033122.htm.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
axcella.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
cancergenetics_ex.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
casmedical.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
castlebio.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
castlebio_body.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
civitas.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
connecture_c3.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
covisint.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
d382589d8k_htm.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
d588632dex31.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
d715014dex1026_htm.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
d855753dex31.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
d8k.htm.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
d8ka.htm.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
db-cimxarguarantyexecuted_htm.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
dex31.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
dex41.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
douglasdynamics1.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
ea022140801ex99-2_damon.htm.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
ea022204701ex99-1_realpha.htm.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
ea0262559-8k_xtiaero.htm.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
ea027510101ex10-1_health_htm.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
ea027563901ex10-27_health_htm.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
ea029014301ex99-1_htm.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
ea169572-8k_digeratitech_htm.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
emageon.txt,EXCLUDE,an original issue price is stated but no liquidation multiple,0,2,—,—,—,,,0
emageon_ex.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
ex10-1_htm.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
ex10-2.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
ex10-4_htm.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
ex99-1.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
ex991form8k52002_txt.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
ex991frm8k61102_txt.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
ex99_txt.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
exhibit3-1.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
exhibit41-formofconvertibl.htm.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
exhibit992123122financials.htm.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
f8k061917ex10-11_avantdiag_htm.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
f8k100412_ex3z1.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
f8k120417ex10-5_nightfood_htm.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
f8k_october2012-clnh_htm.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
filename2.txt,EXCLUDE,an original issue price is stated but no liquidation multiple,0,1,—,—,—,,,0
form10-k.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
form8k_080207ex991_txt.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
greenbox20181231_10ka.htm.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
hyrecar.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
hyrecar_body.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
ignentertainment.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
ignentertainment_body.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
ignentertainment_ex.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
igroctfins.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
j8745901ex99-1.htm.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
kcsex99103152018_htm.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
l14874aexv99w1_htm.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
navidea.txt,EXCLUDE,an original issue price is stated but no liquidation multiple,0,1,—,—,—,,,0
ocular.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
p8k022106ex101_htm.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
quantrx.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
roka.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
sirva.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
snapwire.txt,EXCLUDE,an original issue price is stated but no liquidation multiple,0,1,—,—,—,,,0
sppr8k_aug9exh101.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
sybari_ex.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
thunder_1aa4.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
thunder_i10k-123123.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
tm2036073d3_ex3-1.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
tm2129883d1_ex3-2.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
tm2129883d2_ex3-3.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
tm2320270d12_ex3-1.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
tm2525579d10_ex10-26.htm.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
tm2617498d1_ex3-8.htm.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
v015342.txt,EXCLUDE,"wrong semantic role: IPO / conversion threshold - the phrase appears, but the clause is not a liquidation preference amount",1,1,3.00,1.500000,4.500000,three (3) times the original issue price,original issue price per share of the Series A Preferred Stock ($1.50,1030
v016071_8-k.txt,EXCLUDE,"wrong semantic role: IPO / conversion threshold - the phrase appears, but the clause is not a liquidation preference amount",1,1,3.00,1.500000,4.500000,three (3) times the original issue price,original issue price per share ($1.50,1030
v448330_8k_htm.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
veritone.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
williamsscotsman.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
